game_id,week,home_team,away_team,went_ot,home_shots,away_shots,home_xg,away_xg,home_max_xg,away_max_xg,home_goals,away_goals,home_assists,away_assists,home_penalties_committed,away_penalties_committed,home_penalties_drawn,away_penalties_drawn,home_penalty_minutes,away_penalty_minutes,home_pp_opportunities,away_pp_opportunities,home_pp_minutes,away_pp_minutes,home_pp_goals,away_pp_goals,home_pp_xg,away_pp_xg
1187,79,South Korea,Hungary,0,22,28,3.3335,3.5099,0.2516,0.2406,2,4,2,6,5,8,8,5,10,16,8,5,16,10,1,1,1.8832,1.5678
1188,79,France,Slovenia,0,33,29,4.4638,2.1889,0.2373,0.1992,7,2,12,2,6,7,7,6,12,14,7,6,14,12,2,0,2.1251,0.5358
1189,79,Germany,Italy,0,27,16,3.5345,1.8243,0.2417,0.2081,3,2,3,3,7,10,10,7,14,20,10,7,20,14,2,0,1.7625,0.2081
1190,80,Germany,Slovenia,0,34,24,3.9976,2.7079,0.2328,0.2282,2,3,3,6,5,7,7,5,10,14,7,5,14,10,1,0,1.5379,0.7198
1191,80,France,China,0,24,23,2.6833,1.8627,0.257,0.1268,5,2,9,3,3,5,5,3,6,12,5,3,12,6,1,1,0.37,0.4252
1192,80,Latvia,Romania,0,31,24,3.9074,2.7102,0.1589,0.1529,5,1,7,1,6,4,4,6,12,8,4,6,8,12,4,1,1.5578,1.6681
1193,80,Japan,Austria,0,36,28,3.1444,2.9771,0.1457,0.153,7,4,10,6,8,6,6,8,16,12,6,8,12,16,3,3,0.7626,1.5997
1194,80,Russia,Hungary,0,19,31,2.1085,3.1565,0.1587,0.226,1,4,1,7,8,5,5,8,16,10,5,8,10,16,0,2,0.3063,1.4724
1195,80,Norway,Finland,0,29,29,3.7972,3.5792,0.2281,0.2413,5,4,8,7,12,14,14,12,26,28,14,12,28,26,2,2,1.8219,1.5957
1196,80,Switzerland,Slovakia,0,29,20,3.6502,1.5601,0.2418,0.1464,2,0,2,0,1,7,7,1,2,14,7,1,14,2,1,0,1.3027,0
1197,80,Sweden,Denmark,1,19,31,2.5044,3.4338,0.2505,0.2144,2,3,3,5,7,8,8,7,14,18,8,7,18,14,1,1,1.1799,0.843
1198,80,United States,Lithuania,0,28,19,2.9448,2.3953,0.1604,0.2314,5,1,6,0,8,6,6,8,16,14,6,8,14,16,4,0,1.58,1.1421
1199,80,South Korea,Spain,1,33,42,3.9566,5.7766,0.1904,0.2574,5,6,8,10,9,3,3,9,18,6,3,9,6,18,1,3,0.6496,2.8859
1200,80,Great Britain,Czech Republic,1,27,21,3.2182,2.8923,0.2245,0.2315,2,1,3,2,7,8,8,7,14,16,8,7,16,14,0,1,1.4029,1.4834
1201,80,Estonia,Ukraine,0,29,25,3.1343,2.289,0.2143,0.1327,2,4,2,5,5,12,12,5,10,24,12,5,24,10,1,2,1.3857,0.7995
1202,80,Canada,Croatia,0,26,19,2.9178,2.055,0.1584,0.1603,2,1,4,2,3,4,4,3,6,8,4,3,8,6,0,1,0.5995,0.7505
1203,80,Italy,Poland,0,28,19,3.113,1.8054,0.1806,0.1466,2,4,4,5,3,8,8,3,6,19,8,3,19,6,1,1,0.7195,0.2434
1204,80,Kazakhstan,Belgium,0,18,24,2.0454,2.8929,0.153,0.2204,1,2,1,4,8,5,5,8,16,10,5,8,10,16,0,1,0.6007,2.0643
1205,80,Netherlands,Belarus,1,36,20,4.3243,1.8041,0.1698,0.2084,5,4,9,6,3,10,10,3,6,20,10,3,20,6,4,0,2.6053,0.4811
1206,81,Canada,Czech Republic,0,23,28,2.6348,3.2997,0.2195,0.1657,3,1,5,2,7,9,9,7,17,18,9,7,18,17,1,1,1.482,1.6504
1207,81,Denmark,Finland,0,26,33,3.8824,3.7238,0.2426,0.1502,5,6,8,8,3,10,10,3,6,20,10,3,20,6,2,0,2.3633,0.6009
1208,81,Latvia,Switzerland,1,32,38,3.5344,3.6847,0.2312,0.2262,0,1,0,2,8,9,9,8,16,18,9,8,18,16,0,1,0.975,1.1187
1209,81,China,Ukraine,0,33,29,3.3883,2.0261,0.2066,0.218,7,1,14,1,7,17,17,7,14,36,17,7,36,14,3,0,1.3191,0.5411
1210,81,Norway,Hungary,0,30,20,3.2166,2.6258,0.158,0.233,1,2,1,3,12,6,6,12,24,12,6,12,12,24,0,1,1.1796,1.6476
1211,81,Kazakhstan,United States,0,27,17,3.3934,1.6512,0.22,0.1461,4,0,8,0,5,9,9,5,10,18,9,5,18,10,3,0,2.2954,0.5842
1212,81,Spain,Italy,1,38,26,4.0756,3.1505,0.18,0.2336,5,6,5,10,11,8,8,11,22,16,8,11,16,22,2,3,1.1846,1.7454
1213,81,Croatia,Belgium,0,21,18,2.6664,2.0064,0.2335,0.2099,1,4,2,5,6,7,7,6,12,14,7,6,14,12,0,3,1.0262,1.1606
1214,81,Belarus,Slovenia,0,22,37,2.567,3.4947,0.2196,0.2115,3,2,6,4,7,6,6,7,14,14,6,7,14,14,1,0,1.1047,0.2757
1215,81,Austria,Japan,1,52,40,5.6666,3.5724,0.2118,0.1502,0,1,0,2,14,16,16,14,28,34,16,14,34,28,0,0,2.3314,0.8408
1216,81,Poland,Russia,0,18,25,2.2016,2.7748,0.2111,0.1595,2,4,4,7,8,6,6,8,16,12,6,8,12,16,0,1,0.2111,1.1855
1217,81,South Korea,Romania,1,35,28,4.4415,3.7206,0.1683,0.2354,2,3,3,4,8,9,9,8,16,18,9,8,18,16,1,0,1.7885,1.0337
1218,81,France,Estonia,0,32,28,4.2709,2.603,0.2575,0.2201,4,5,7,7,9,5,5,9,18,10,5,9,10,18,1,2,0.7027,0.9989
1219,81,Slovakia,Lithuania,0,18,19,1.4301,1.9236,0.1405,0.1409,4,0,7,0,2,3,3,2,4,6,3,2,6,4,2,0,0.4515,0.2818
1220,81,Germany,Netherlands,1,24,17,2.6991,2.0167,0.2202,0.2302,3,2,6,4,7,8,8,7,14,16,8,7,16,14,1,0,1.106,0.7483
1221,81,Sweden,Great Britain,0,24,31,3.268,2.6377,0.2501,0.1232,4,1,7,2,4,6,6,4,8,12,6,4,12,8,3,1,2.0822,0.4787
1222,82,China,Romania,0,34,24,3.7708,2.2971,0.1586,0.1511,6,2,7,4,7,10,10,7,14,20,10,7,20,14,0,2,1.1675,1.1664
1223,82,United States,Latvia,0,25,24,2.3672,2.9383,0.2125,0.1672,2,7,4,12,8,2,2,8,16,4,2,8,4,16,0,4,0.1235,1.5689
1224,82,Czech Republic,Belarus,0,32,24,4.2104,2.3224,0.2226,0.1597,3,1,4,2,6,10,10,6,12,22,10,6,22,12,0,1,0.5824,0.8207
1225,82,Kazakhstan,Poland,1,28,28,3.129,3.4051,0.162,0.2228,6,5,7,10,9,10,10,9,18,22,10,9,22,18,4,0,1.4378,0.6813
1226,82,Finland,Slovakia,0,36,22,4.644,1.8997,0.1669,0.1334,3,0,6,0,6,6,6,6,12,12,6,6,12,12,1,0,2.4302,0.7434
1227,82,Hungary,Estonia,0,25,17,2.9973,1.7406,0.2355,0.1524,4,1,7,2,5,7,7,5,10,14,7,5,14,10,2,0,1.3549,0.7481
1228,82,Ukraine,Spain,0,23,28,2.0915,2.7674,0.1379,0.2135,0,1,0,1,7,4,4,7,16,10,4,7,10,16,0,0,0.1379,0.9658
1229,82,Austria,Russia,1,24,41,3.0536,3.869,0.2069,0.1412,2,3,2,5,10,8,8,10,20,16,8,10,16,20,2,1,1.7271,1.6716
1230,82,Sweden,Canada,0,24,22,2.6092,2.004,0.1814,0.13,4,1,8,1,7,9,9,7,14,18,9,7,18,14,1,0,0.6703,0.6384
1231,82,Slovenia,Belgium,1,23,26,2.4871,2.4838,0.1865,0.1434,2,3,1,5,4,4,4,4,11,8,4,4,8,11,0,0,0.2925,0.421
1232,82,Germany,Japan,1,30,28,3.2425,3.5093,0.153,0.1883,5,6,7,8,6,9,9,6,12,18,9,6,18,12,0,0,0.5945,1.4812
1233,82,Great Britain,Denmark,0,30,19,3.4805,2.0993,0.2292,0.2241,7,1,13,1,5,6,6,5,10,12,6,5,12,10,4,0,1.0015,0.7014
1234,82,South Korea,Croatia,0,26,28,3.3625,3.0771,0.2548,0.1505,4,2,7,3,2,4,4,2,4,8,4,2,8,4,1,0,0.2548,0.4515
1235,82,Lithuania,Italy,0,24,15,3.0529,1.1131,0.2379,0.1117,6,1,7,2,1,10,10,1,2,20,10,1,20,2,3,0,1.3685,0
1236,82,Norway,France,0,33,32,3.277,4.8575,0.2074,0.2551,2,4,2,4,10,7,7,10,20,17,7,10,17,20,1,2,1.2688,3.1424
1237,83,Russia,Lithuania,0,33,28,4.0352,2.3436,0.2262,0.1052,5,2,8,4,1,6,6,1,2,12,6,1,12,2,1,0,1.9832,0
1238,83,Estonia,Czech Republic,0,19,41,2.0231,5.8315,0.1865,0.2495,1,2,1,3,4,7,7,4,11,14,7,4,14,11,1,0,1.153,1.2242
1239,83,Canada,Belarus,1,39,29,3.8553,2.7435,0.1581,0.1433,4,3,6,6,7,9,9,7,14,18,9,7,18,14,1,2,1.0517,0.3703
1240,83,Switzerland,Sweden,0,19,26,2.3461,2.8565,0.2233,0.2164,4,3,7,3,4,7,7,4,11,14,7,4,14,11,3,1,1.5711,0.988
1241,83,Poland,Denmark,0,26,22,3.4396,2.9611,0.1913,0.2216,0,2,0,2,8,4,4,8,18,8,4,8,8,18,0,1,0.6422,1.2145
1242,83,Slovakia,Netherlands,1,31,27,2.3952,2.5221,0.1381,0.1449,1,2,2,4,4,3,3,4,8,6,3,4,6,8,0,1,0.815,0.5699
1243,83,France,Kazakhstan,1,28,35,3.2284,2.9332,0.164,0.1369,2,3,3,3,6,6,6,6,14,12,6,6,12,14,0,1,0.7569,0.9974
1244,83,Germany,United States,0,27,29,4.0587,4.1704,0.2501,0.2279,5,4,8,5,6,11,11,6,15,22,11,6,22,15,4,0,2.7325,1.5144
1245,83,Great Britain,Italy,1,25,33,2.4355,3.5211,0.1856,0.1548,1,2,2,3,10,4,4,10,20,8,4,10,8,20,0,2,0,1.578
1246,83,Spain,South Korea,0,22,32,2.5768,4.1309,0.1829,0.1766,1,3,2,5,8,4,4,8,19,8,4,8,8,19,0,2,0.631,2.1139
1247,83,Finland,Latvia,0,23,28,2.4661,3.877,0.16,0.223,1,4,1,7,8,7,7,8,16,14,7,8,14,16,1,3,0.7825,2.0669
1248,83,Ukraine,Romania,0,27,24,3.6533,2.6449,0.2257,0.1588,5,1,6,1,8,9,9,8,16,18,9,8,18,16,3,1,2.8947,1.3559
1249,83,Belgium,Japan,1,37,26,3.8845,2.868,0.2191,0.1536,2,1,3,2,3,6,6,3,6,12,6,3,12,6,1,0,1.8426,0.4471
1250,83,China,Norway,0,27,28,2.9001,2.4183,0.1529,0.1601,8,4,14,8,9,10,10,9,18,24,10,9,24,18,3,1,1.3893,1.1437
1251,83,Croatia,Slovenia,0,28,33,3.263,3.5993,0.2262,0.1571,5,3,10,5,5,7,7,5,10,14,7,5,14,10,3,0,1.5975,1.1847
1252,84,Finland,China,0,37,22,4.1216,2.6421,0.2287,0.2189,7,4,7,7,8,8,8,8,16,18,8,8,18,16,2,2,1.1832,1.3725
1253,84,Czech Republic,Germany,0,33,22,4.5753,1.8459,0.2413,0.134,9,3,15,4,4,8,8,4,8,16,8,4,16,8,2,2,1.6162,0.6458
1254,84,Italy,Japan,0,23,24,3.141,2.9376,0.2176,0.2248,3,2,5,4,6,11,11,6,12,25,11,6,25,12,1,1,1.5729,0.7858
1255,84,Norway,Slovakia,0,32,17,3.7367,1.8866,0.2271,0.1402,4,2,7,3,8,8,8,8,16,18,8,8,18,16,1,0,1.2864,0.9484
1256,84,Switzerland,France,0,21,28,1.9729,3.234,0.1462,0.1693,2,3,4,4,3,3,3,3,6,6,3,3,6,6,0,1,0.7162,0.67
1257,84,Romania,Croatia,0,25,37,3.4183,5.0353,0.2475,0.2361,3,5,5,8,15,6,6,15,32,12,6,15,12,32,1,3,1.6476,2.6716
1258,84,United States,Belarus,0,20,27,1.9482,2.5958,0.1439,0.1494,2,5,4,8,6,5,5,6,12,10,5,6,10,12,1,4,0.6706,0.7274
1259,84,Estonia,Latvia,0,25,17,1.8408,2.0413,0.1362,0.1616,4,2,6,3,3,1,1,3,8,2,1,3,2,8,0,1,0,0.576
1260,84,Belgium,Canada,0,22,32,2.6624,4.1304,0.2163,0.2365,6,5,9,8,3,5,5,3,6,10,5,3,10,6,3,4,1.8549,1.3912
1261,84,Denmark,Poland,0,16,28,1.9621,4.1615,0.2238,0.2535,3,2,5,2,9,8,8,9,18,16,8,9,16,18,1,1,1.0809,1.313
1262,84,Sweden,Hungary,0,23,23,3.0643,2.2591,0.1796,0.1435,2,3,4,4,5,7,7,5,10,14,7,5,14,10,2,0,1.5317,1.0527
1263,84,Great Britain,Austria,1,24,43,2.2766,4.1083,0.1452,0.1453,2,3,4,5,7,9,9,7,14,18,9,7,18,14,1,0,1.0371,0.4182
1264,84,Spain,Lithuania,0,20,42,2.3545,4.7571,0.2437,0.2209,1,10,2,16,8,10,10,8,16,20,10,8,20,16,1,7,1.0895,2.283
1265,84,Russia,South Korea,0,28,31,3.4119,3.2589,0.1742,0.167,2,7,3,11,6,9,9,6,12,18,9,6,18,12,0,3,1.1313,0.7035
1266,84,Netherlands,Slovenia,0,26,36,3.0344,3.3943,0.2172,0.2115,4,2,8,3,7,6,6,7,14,12,6,7,12,14,2,2,1.5822,1.3379
1267,84,Ukraine,Kazakhstan,1,43,31,4.2363,3.0236,0.1426,0.1584,3,2,4,3,6,14,14,6,12,31,14,6,31,12,0,1,1.7541,1.1811
1268,85,Spain,Romania,0,27,28,3.3373,3.3486,0.1853,0.231,2,0,4,0,5,7,7,5,10,14,7,5,14,10,0,0,1.4123,0.8635
1269,85,Canada,Czech Republic,0,31,22,3.171,3.2418,0.2152,0.2205,3,2,5,3,7,7,7,7,14,14,7,7,14,14,3,1,1.3243,1.6355
1270,85,China,Kazakhstan,0,26,30,2.8173,3.6766,0.1983,0.2281,4,2,8,3,7,7,7,7,14,14,7,7,14,14,2,1,1.5303,1.9434
1271,85,Netherlands,United States,1,35,27,5.2479,2.5331,0.2376,0.1424,4,3,5,6,5,12,12,5,15,24,12,5,24,15,4,1,3.7599,0.6773
1272,85,Sweden,Slovenia,0,25,28,2.6555,2.3623,0.1634,0.1292,1,2,2,3,9,3,3,9,18,6,3,9,6,18,1,0,0.6214,0.8646
1273,85,Estonia,Belarus,0,38,21,4.0235,2.3354,0.2021,0.1756,3,6,6,9,7,13,13,7,14,26,13,7,26,14,0,0,1.9362,0
1274,85,Norway,Austria,0,36,29,3.8036,3.3714,0.2173,0.2232,3,7,4,11,10,9,9,10,20,21,9,10,21,20,2,3,1.5542,1.314
1275,85,Denmark,Slovakia,0,31,24,4.2274,2.2963,0.2349,0.1685,7,5,13,8,5,8,8,5,10,16,8,5,16,10,3,0,2.3551,0.1327
1276,85,Latvia,Croatia,1,33,30,4.4421,3.4589,0.2504,0.2321,7,6,11,6,11,8,8,11,24,16,8,11,16,24,3,1,2.0437,1.9414
1277,85,South Korea,Japan,0,25,24,2.9646,2.7041,0.1893,0.1613,1,2,2,2,6,8,8,6,12,16,8,6,16,12,0,1,0.6268,1.0418
1278,85,Poland,Great Britain,0,28,26,3.2437,2.8394,0.2264,0.1658,7,2,8,1,5,7,7,5,10,14,7,5,14,10,1,1,1.0687,0.7286
1279,85,Finland,Switzerland,0,25,15,2.7713,1.6945,0.1576,0.1724,3,1,6,2,10,9,9,10,20,18,9,10,18,20,1,0,1.0449,0.5384
1280,85,Hungary,Lithuania,0,15,28,1.5705,3.7451,0.2163,0.2261,2,0,3,0,13,4,4,13,26,8,4,13,8,26,1,0,0.8705,1.7831
1281,85,France,Italy,0,25,23,3.1281,1.9272,0.1761,0.1995,1,4,1,5,7,6,6,7,14,15,6,7,15,14,0,2,1.216,0.7627
1282,85,Russia,Belgium,0,27,25,3.1025,2.9013,0.1583,0.2263,5,1,9,2,8,2,2,8,16,4,2,8,4,16,1,1,0.3166,1.8239
1283,85,Germany,Ukraine,0,23,19,2.5345,2.0353,0.145,0.1714,2,1,3,2,3,3,3,3,6,6,3,3,6,6,1,0,1.0895,0.4891
1284,86,Slovenia,Switzerland,0,27,19,2.7513,1.82,0.2317,0.1516,4,2,6,3,4,6,6,4,8,12,6,4,12,8,3,0,1.2576,0.1306
1285,86,Poland,Netherlands,0,33,23,3.8776,2.837,0.21,0.2109,5,4,8,7,10,13,13,10,22,29,13,10,29,22,1,1,1.1474,1.0775
1286,86,Great Britain,Belgium,1,29,17,3.6179,2.165,0.1672,0.2229,2,3,4,6,8,4,4,8,16,8,4,8,8,16,0,1,1.0604,1.2994
1287,86,Finland,Austria,0,36,23,3.563,2.208,0.1594,0.1705,4,2,8,2,3,6,6,3,6,12,6,3,12,6,1,0,1.0536,0.4429
1288,86,Italy,Russia,0,21,31,1.9162,3.7501,0.1444,0.2391,3,2,3,4,4,3,3,4,8,6,3,4,6,8,1,2,0.5643,1.3356
1289,86,Croatia,Romania,0,24,16,3.596,1.7559,0.2415,0.1654,3,0,3,0,5,11,11,5,10,22,11,5,22,10,2,0,2.8751,0.681
1290,86,France,Canada,0,35,19,4.6565,1.5866,0.1708,0.1327,7,4,13,6,6,7,7,6,12,17,7,6,17,12,2,1,1.905,0.4732
1291,86,Japan,Ukraine,0,32,12,3.7774,0.9444,0.1619,0.1219,7,1,12,2,3,9,9,3,6,18,9,3,18,6,5,0,2.1229,0.2287
1292,86,South Korea,United States,1,38,28,4.7965,2.9492,0.1952,0.1642,4,3,7,6,8,15,15,8,16,30,15,8,30,16,1,0,2.3194,0.3028
1293,86,Lithuania,Estonia,0,26,23,2.6133,2.0378,0.1398,0.1444,2,1,3,2,6,3,3,6,14,6,3,6,6,14,0,0,0.4077,0.585
1294,86,Sweden,Norway,0,21,18,2.3731,1.7237,0.2481,0.204,4,0,5,0,7,5,5,7,14,10,5,7,10,14,2,0,0.985,0.4738
1295,86,Hungary,China,0,34,14,3.7612,1.3257,0.2415,0.1383,5,2,8,4,4,7,7,4,8,14,7,4,14,8,4,0,1.8985,0.1383
1296,86,Kazakhstan,Spain,0,38,30,4.3651,3.2345,0.1723,0.1695,7,3,12,4,3,7,7,3,6,14,7,3,14,6,3,3,1.8635,1.3562
1297,87,Italy,Czech Republic,0,27,22,2.5275,2.6694,0.1527,0.1693,4,5,8,6,4,7,7,4,8,14,7,4,14,8,1,0,0.7165,0.1691
1298,87,Slovakia,Austria,1,28,39,2.2592,3.9669,0.1777,0.2229,1,2,2,3,8,10,10,8,16,20,10,8,20,16,0,0,1.0596,1.1383
1299,87,Finland,Sweden,0,33,18,4.5464,1.9652,0.2239,0.2536,6,0,8,0,7,11,11,7,16,25,11,7,25,16,1,0,2.6924,0.4134
1300,87,Belarus,Poland,0,33,37,4.806,3.9402,0.2325,0.1545,7,3,11,5,5,16,16,5,13,37,16,5,37,13,1,2,3.0934,1.0301
1301,87,Hungary,Kazakhstan,0,20,23,2.0691,2.893,0.2254,0.2396,2,1,4,2,6,4,4,6,12,8,4,6,8,12,0,0,0.608,0.9129
1302,87,Great Britain,Latvia,0,22,32,2.4669,3.6477,0.203,0.1671,1,4,1,5,6,6,6,6,12,12,6,6,12,12,0,0,1.1831,0.7586
1303,87,Russia,Romania,0,34,21,4.3006,1.9692,0.2234,0.1192,7,2,11,4,5,12,12,5,10,26,12,5,26,10,4,0,2.1435,0
1304,87,Canada,China,0,44,23,4.8654,2.0136,0.2045,0.1417,4,0,5,0,2,10,10,2,4,20,10,2,20,4,4,0,2.9606,0.1298
1305,87,Japan,Belgium,0,26,22,2.8505,2.1149,0.1466,0.181,2,1,2,2,5,5,5,5,12,10,5,5,10,12,0,0,0.1466,0.2776
1306,87,Estonia,Denmark,0,25,19,3.2008,2.4301,0.213,0.2241,4,2,6,2,7,11,11,7,14,22,11,7,22,14,3,0,1.823,1.0508
1307,87,Germany,Switzerland,0,27,27,2.7883,3.5167,0.151,0.2107,5,2,7,4,5,4,4,5,10,8,4,5,8,10,1,0,0.9028,1.6363
1308,87,Ukraine,Croatia,0,13,24,1.2708,2.4745,0.2176,0.1491,2,0,3,0,7,5,5,7,14,10,5,7,10,14,0,0,0.2176,0.9778
1309,87,Lithuania,Norway,0,29,29,4.246,2.3279,0.2297,0.2111,5,4,9,5,2,12,12,2,4,24,12,2,24,4,2,1,2.5665,0.3408
1310,87,South Korea,Netherlands,0,21,19,3.0211,2.1164,0.2391,0.2235,1,3,1,5,6,4,4,6,12,8,4,6,8,12,0,0,1.7094,0.6734
1311,87,France,United States,0,18,24,2.4804,1.9921,0.2545,0.1496,3,0,5,0,6,5,5,6,12,13,5,6,13,12,2,0,1.3877,0.5286
1312,87,Slovenia,Spain,1,37,48,3.7095,4.8877,0.2236,0.2212,3,4,6,7,6,6,6,6,12,12,6,6,12,12,0,2,1.1559,1.373
